name,type,eircode,address,lat,lng,email,phone,contact1,contact2,contact3,link,sourceId
Innishannon,Garda,,,51.764428,-8.655438,,(021) 4775302,,,,https://www.garda.ie/garda/en/contact-us/station-directory/innishannon.html,
Kealkill,Garda,,,51.755046,-9.375317,,(027) 20867,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kealkill.html,
Kilbrittain,Garda,,,51.673531,-8.690112,,(023) 8849666,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kilbrittain.html,
Kinsale,Garda,,,51.706322,-8.52548,,(021) 4772302,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kinsale.html,
Macroom,24hr-Garda,,,51.906268,-8.963996,,(026) 20590,,,,https://www.garda.ie/garda/en/contact-us/station-directory/macroom.html,
Rathmore,Garda,,,52.084275,-9.214231,,(074) 9158113,,,,https://www.garda.ie/garda/en/contact-us/station-directory/rathmore.html,
Rosscarberry,Garda,,,51.577571,-9.031503,,(023) 8848162,,,,https://www.garda.ie/garda/en/contact-us/station-directory/rosscarberry.html,
Schull,Garda,,,51.528718,-9.54136,,(028) 28111,,,,https://www.garda.ie/garda/en/contact-us/station-directory/schull.html,
Skibbereen,Garda,,,51.548587,-9.264135,,(028) 23088,,,,https://www.garda.ie/garda/en/contact-us/station-directory/skibbereen.html,
Stuake,Garda,,,51.990501,-8.760124,,(021) 7337032,,,,https://www.garda.ie/garda/en/contact-us/station-directory/stuake.html,
Tarelton,Garda,,,51.838531,-8.992849,,(026) 46002,,,,https://www.garda.ie/garda/en/contact-us/station-directory/tarleton.html,
Timoleague,Garda,,,51.642666,-8.766241,,(023) 8846122,,,,https://www.garda.ie/garda/en/contact-us/station-directory/timoleague.html,
Bailieboro,24hr-Garda,,,53.915212,-6.96963,,(042) 9694570,,,,https://www.garda.ie/garda/en/contact-us/station-directory/bailieboro.html,
Ballyconnell,24hr-Garda,,,54.118998,-7.580204,,(049) 9525580,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballyconnell.html,
Carrickmacross,24hr-Garda,,,53.976059,-6.718776,,(042) 9690190,,,,https://www.garda.ie/garda/en/contact-us/station-directory/carrickmacross.html,
Castleblayney,24hr-Garda,,,54.117858,-6.735032,,(042) 9740668,,,,https://www.garda.ie/garda/en/contact-us/station-directory/castleblayney.html,
Cavan,24hr-Garda,,,53.993329,-7.360879,,(049) 4368800,,,,https://www.garda.ie/garda/en/contact-us/station-directory/cavan.html,
Monaghan,24hr-Garda,,,54.25137,-6.967516,,(047) 77200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/monaghan.html,
Ennis,24hr-Garda,,,52.84681,-8.98112,,(065) 6848100,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ennis.html,
Ennistymon,24hr-Garda,,,52.937394,-9.288537,,(065) 7072180,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ennistymon.html,
Kilrush,24hr-Garda,,,52.641064,-9.481077,,(065) 9080550,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kilrush.html,
Shannon,24hr-Garda,,,52.707895,-8.877221,,(061) 365900,,,,https://www.garda.ie/garda/en/contact-us/station-directory/shannon.html,
Ballyshannon,24hr-Garda,,,54.498743,-8.204817,,(071) 9858530,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballyshannon.html,
Buncrana,24hr-Garda,,,55.1315,-7.450711,,(074) 9320540,,,,https://www.garda.ie/garda/en/contact-us/station-directory/buncrana.html,
Donegal town,24hr-Garda,,,54.652423,-8.111061,,(074) 9740190,,,,https://www.garda.ie/garda/en/contact-us/station-directory/donegal-town.html,
Letterkenny,24hr-Garda,,,54.954697,-7.736422,,(074) 9167100,,,,https://www.garda.ie/garda/en/contact-us/station-directory/letterkenny.html,
Milford,24hr-Garda,,,55.08699,-7.698108,,(074) 9153060,,,,https://www.garda.ie/garda/en/contact-us/station-directory/milford-co-donegal.html,
Balbriggan,24hr-Garda,,,53.61433,-6.191172,,(01) 8020510,,,,https://www.garda.ie/garda/en/contact-us/station-directory/balbriggan.html,
Ballyfermot,24hr-Garda,,,53.34476,-6.357991,,(01) 6667200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballyfermot.html,
Ballymun,24hr-Garda,,,53.394531,-6.26371,,(01) 6664400,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballymun.html,
Blackrock,24hr-Garda,,,53.299805,-6.177504,,(01) 6665200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/blackrock-dublin.html,
Blanchardstown,24hr-Garda,,,53.38992,-6.380975,,(01) 6667000,,,,https://www.garda.ie/garda/en/contact-us/station-directory/blanchardstown.html,
Bridewell,24hr-Garda,,,53.34708,-6.27413,,(01) 6668200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/bridewell-dublin.html,
Cabinteely,24hr-Garda,,,53.260789,-6.150651,,(01) 6665400,,,,https://www.garda.ie/garda/en/contact-us/station-directory/cabinteely.html,
Clondalkin,24hr-Garda,,,53.323146,-6.394958,,(01) 6667600,,,,https://www.garda.ie/garda/en/contact-us/station-directory/clondalkin.html,
Clontarf,24hr-Garda,,,53.363544,-6.220152,,(01) 6664800,,,,https://www.garda.ie/garda/en/contact-us/station-directory/clontarf.html,
Coolock,24hr-Garda,,,53.390335,-6.201099,,(01) 6664200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/coolock.html,
Crumlin,24hr-Garda,,,53.319567,-6.315017,,(01) 6666200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/crumlin.html,
Dublin Airport,24hr-Garda,,,53.429782,-6.24501,,(01) 6664950,,,,https://www.garda.ie/garda/en/contact-us/station-directory/dublin-airport.html,
Dun Laoghaire,24hr-Garda,,,53.289915,-6.133347,,(01) 6665000,,,,https://www.garda.ie/garda/en/contact-us/station-directory/dun-laoghaire.html,
Dundrum,24hr-Garda,,,53.289544,-6.242572,,(01) 6665600,,,,https://www.garda.ie/garda/en/contact-us/station-directory/dundrum-dublin.html,
Finglas,24hr-Garda,,,53.389651,-6.306919,,(01) 6667500,,,,https://www.garda.ie/garda/en/contact-us/station-directory/finglas.html,
Fitzgibbon Street,24hr-Garda,,,53.357735,-6.255359,,(01) 6668400,,,,https://www.garda.ie/garda/en/contact-us/station-directory/fitzgibbon-street.html,
Irishtown,24hr-Garda,,,53.338063,-6.22304,,(01) 6669600,,,,https://www.garda.ie/garda/en/contact-us/station-directory/irishtown.html,
Kevin Street,24hr-Garda,,,53.338982,-6.270248,,(01) 6669400,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kevin-street.html,
Kilmainham,24hr-Garda,,,53.341869,-6.304273,,(01) 6669700,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kilmainham.html,
Lucan,24hr-Garda,,,53.356052,-6.45068,,(01) 6667300,,,,https://www.garda.ie/garda/en/contact-us/station-directory/lucan.html,
Mountjoy,24hr-Garda,,,53.360484,-6.266825,,(01) 6668600,,,,https://www.garda.ie/garda/en/contact-us/station-directory/mountjoy.html,
Pearse Street,24hr-Garda,,,53.345702,-6.256269,,(01) 6669000,,,,https://www.garda.ie/garda/en/contact-us/station-directory/pearse-street.html,
Raheny,24hr-Garda,,,53.378983,-6.177986,,(01) 6664300,,,,https://www.garda.ie/garda/en/contact-us/station-directory/raheny.html,
Rathfarnham,24hr-Garda,,,53.297388,-6.28815,,(01) 6666500,,,,https://www.garda.ie/garda/en/contact-us/station-directory/rathfarnham.html,
Rathmines,24hr-Garda,,,53.321317,-6.267004,,(01) 6666700,,,,https://www.garda.ie/garda/en/contact-us/station-directory/rathmines.html,
Ronanstown,24hr-Garda,,,53.337899,-6.406023,,(01) 6667700,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ronanstown.html,
Shankill,24hr-Garda,,,53.233524,-6.121017,,(01) 6665900,,,,https://www.garda.ie/garda/en/contact-us/station-directory/shankill.html,
Store Street,24hr-Garda,,,53.350455,-6.252246,,(01) 6668000,,,,https://www.garda.ie/garda/en/contact-us/station-directory/store-street.html,
Swords,24hr-Garda,,,53.456023,-6.221116,,(01) 6664700,,,,https://www.garda.ie/garda/en/contact-us/station-directory/swords.html,
Tallaght,24hr-Garda,,,53.286801,-6.367838,,(01) 6666000,,,,https://www.garda.ie/garda/en/contact-us/station-directory/tallaght.html,
Ballinasloe,24hr-Garda,,,53.328431,-8.223624,,(090) 9631890,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballinasloe.html,
Clifden,24hr-Garda,,,53.488185,-10.009242,,(095) 22500,,,,https://www.garda.ie/garda/en/contact-us/station-directory/clifden.html,
Galway,24hr-Garda,,,53.271404,-9.057489,,(091) 538000,,,,https://www.garda.ie/garda/en/contact-us/station-directory/gaillimh-galway-.html,
Gort,24hr-Garda,,,53.067434,-8.818184,,(091) 636400,,,,https://www.garda.ie/garda/en/contact-us/station-directory/gort.html,
Loughrea,24hr-Garda,,,53.197374,-8.569948,,(091) 842870,,,,https://www.garda.ie/garda/en/contact-us/station-directory/loughrea.html,
Salthill,24hr-Garda,,,53.258788,-9.079714,,(091) 514720,,,,https://www.garda.ie/garda/en/contact-us/station-directory/salthill.html,
Tuam,24hr-Garda,,,53.515662,-8.855884,,(093) 70840,,,,https://www.garda.ie/garda/en/contact-us/station-directory/tuam.html,
Caherciveen,24hr-Garda,,,51.946966,-10.219832,,(066) 9473600,,,,https://www.garda.ie/garda/en/contact-us/station-directory/caherciveen.html,
Killarney,24hr-Garda,,,52.062403,-9.512388,,(064) 6671160,,,,https://www.garda.ie/garda/en/contact-us/station-directory/killarney.html,
Listowel,24hr-Garda,,,52.447132,-9.483916,,(068) 50820,,,,https://www.garda.ie/garda/en/contact-us/station-directory/listowel.html,
Tralee,24hr-Garda,,,52.269488,-9.708839,,(066) 7102300,,,,https://www.garda.ie/garda/en/contact-us/station-directory/tralee.html,
Kildare,24hr-Garda,,,53.156035,-6.907264,,(045) 527730,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kildare.html,
Leixlip,24hr-Garda,,,53.367378,-6.49825,,(01) 6667800,,,,https://www.garda.ie/garda/en/contact-us/station-directory/leixlip.html,
Naas,24hr-Garda,,,53.210722,-6.666007,,(045) 884300,,,,https://www.garda.ie/garda/en/contact-us/station-directory/naas.html,
Newbridge,24hr-Garda,,,53.181435,-6.795531,,(045) 440180,,,,https://www.garda.ie/garda/en/contact-us/station-directory/newbridge.html,
Carlow,24hr-Garda,,,52.840527,-6.929317,,(059) 9136620,,,,https://www.garda.ie/garda/en/contact-us/station-directory/carlow.html,
Kilkenny,24hr-Garda,,,52.65244,-7.259723,,(056) 7775000,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kilkenny.html,
Thomastown,24hr-Garda,,,52.528949,-7.140031,,(056) 7754150,,,,https://www.garda.ie/garda/en/contact-us/station-directory/thomastown.html,
Abbeyleix,24hr-Garda,,,52.912735,-7.343784,,(057) 8730580,,,,https://www.garda.ie/garda/en/contact-us/station-directory/abbeyleix.html,
Birr,24hr-Garda,,,53.096052,-7.911523,,(057) 9169710,,,,https://www.garda.ie/garda/en/contact-us/station-directory/birr.html,
Portlaoise,24hr-Garda,,,53.03165,-7.303082,,(057) 8674100,,,,https://www.garda.ie/garda/en/contact-us/station-directory/portlaoise.html,
Tullamore,24hr-Garda,,,53.276055,-7.494906,,(057) 9327600,,,,https://www.garda.ie/garda/en/contact-us/station-directory/tullamore.html,
Askeaton,24hr-Garda,,,52.600208,-8.978285,,(061) 601630,,,,https://www.garda.ie/garda/en/contact-us/station-directory/askeaton.html,
Bruff,24hr-Garda,,,52.47733,-8.546975,,(061) 382940,,,,https://www.garda.ie/garda/en/contact-us/station-directory/bruff.html,
Limerick,24hr-Garda,,,52.66164,-8.631345,,(061) 212400,,,,https://www.garda.ie/garda/en/contact-us/station-directory/henry-street.html,
Newcastle West,24hr-Garda,,,52.453746,-9.062395,,(069) 20650,,,,https://www.garda.ie/garda/en/contact-us/station-directory/newcastlewest.html,
Limerick,24hr-Garda,,,52.650763,-8.61491,,(061) 214340,,,,https://www.garda.ie/garda/en/contact-us/station-directory/roxboro-road.html,
Drogheda,24hr-Garda,,,53.715056,-6.356643,,(041) 9874200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/drogheda.html,
Drumad,24hr-Garda,,,54.095768,-6.360793,,(042) 9358680,,,,https://www.garda.ie/garda/en/contact-us/station-directory/drumad.html,
Dundalk,24hr-Garda,,,53.999499,-6.409665,,(042) 9388400,,,,https://www.garda.ie/garda/en/contact-us/station-directory/dundalk.html,
Ballina,24hr-Garda,,,54.112854,-9.160445,,(096) 20560,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballina.html,
Belmullet,24hr-Garda,,,54.221746,-9.985584,,(097) 81910,,,,https://www.garda.ie/garda/en/contact-us/station-directory/beal-an-mhuirthead-belmullet-.html,
Castlebar,24hr-Garda,,,53.853436,-9.297628,,(094) 9038200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/castlebar.html,
Claremorris,24hr-Garda,,,53.722297,-9.000249,,(094) 9372080,,,,https://www.garda.ie/garda/en/contact-us/station-directory/claremorris.html,
Swinford,24hr-Garda,,,53.940637,-8.952211,,(094) 9252990,,,,https://www.garda.ie/garda/en/contact-us/station-directory/swinford.html,
Westport,24hr-Garda,,,53.79907,-9.519437,,(098) 50230,,,,https://www.garda.ie/garda/en/contact-us/station-directory/westport.html,
Ashbourne,24hr-Garda,,,53.511375,-6.396999,,(01) 8010600,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ashbourne.html,
Kells,24hr-Garda,,,53.728408,-6.881215,,(046) 9280820,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kells.html,
Navan,24hr-Garda,,,53.654517,-6.690418,,(046) 9079930,,,,https://www.garda.ie/garda/en/contact-us/station-directory/navan.html,
Trim,24hr-Garda,,,53.553114,-6.789303,,(046) 9481540,,,,https://www.garda.ie/garda/en/contact-us/station-directory/trim.html,
Boyle,24hr-Garda,,,53.97337,-8.300395,,(071) 9664620,,,,https://www.garda.ie/garda/en/contact-us/station-directory/boyle.html,
Castlerea,24hr-Garda,,,53.766632,-8.484061,,(094) 9621630,,,,https://www.garda.ie/garda/en/contact-us/station-directory/castlerea.html,
Granard,24hr-Garda,,,53.778552,-7.494222,,(043) 6687660,,,,https://www.garda.ie/garda/en/contact-us/station-directory/granard.html,
Longford,24hr-Garda,,,53.73251,-7.80138,,(043) 3350570,,,,https://www.garda.ie/garda/en/contact-us/station-directory/longford.html,
Mayo/Roscommon/Longford,24hr-Garda,,,53.629842,-8.193576,,(090) 6638300,,,,https://www.garda.ie/garda/en/contact-us/station-directory/roscommon.html,
Ballymote,24hr-Garda,,,54.087429,-8.515224,,(071) 9189500,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballymote.html,
Carrick-on-Shannon,24hr-Garda,,,53.944337,-8.09015,,(071) 9650510,,,,https://www.garda.ie/garda/en/contact-us/station-directory/carrick-on-shannon.html,
Manorhamilton,24hr-Garda,,,54.304359,-8.178512,,(071) 9820620,,,,https://www.garda.ie/garda/en/contact-us/station-directory/manorhamilton.html,
Sligo,24hr-Garda,,,54.269256,-8.471265,,(071) 9157000,,,,https://www.garda.ie/garda/en/contact-us/station-directory/sligo.html,
Cahir,24hr-Garda,,,52.375972,-7.920298,,(052) 7445630,,,,https://www.garda.ie/garda/en/contact-us/station-directory/cahir.html,
Clonmel,24hr-Garda,,,52.354092,-7.699937,,(052) 6177640,,,,https://www.garda.ie/garda/en/contact-us/station-directory/clonmel.html,
Nenagh,24hr-Garda,,,52.864279,-8.199582,,(067) 50450,,,,https://www.garda.ie/garda/en/contact-us/station-directory/nenagh.html,
Roscrea,24hr-Garda,,,52.956163,-7.798782,,(0505) 21700,,,,https://www.garda.ie/garda/en/contact-us/station-directory/roscrea.html,
Templemore,24hr-Garda,,,52.796632,-7.835087,,(0504) 32630,,,,https://www.garda.ie/garda/en/contact-us/station-directory/templemore.html,
Thurles,24hr-Garda,,,52.675712,-7.8119,,(0504) 25100,,,,https://www.garda.ie/garda/en/contact-us/station-directory/thurles.html,
Tipperary Town,24hr-Garda,,,52.476051,-8.162901,,(062) 80670,,,,https://www.garda.ie/garda/en/contact-us/station-directory/tipperary-town.html,
Dungarvan,24hr-Garda,,,52.087691,-7.624475,,(058) 48600,,,,https://www.garda.ie/garda/en/contact-us/station-directory/dungarvan.html,
Tramore,24hr-Garda,,,52.161475,-7.153412,,(051) 391620,,,,https://www.garda.ie/garda/en/contact-us/station-directory/tramore.html,
Waterford,24hr-Garda,,,52.260269,-7.115254,,(051) 305300,,,,https://www.garda.ie/garda/en/contact-us/station-directory/waterford.html,
Athlone,24hr-Garda,,,53.423248,-7.944738,,(090) 6492600,,,,https://www.garda.ie/garda/en/contact-us/station-directory/athlone.html,
Mullingar,24hr-Garda,,,53.525701,-7.345952,,(044) 9384000,,,,https://www.garda.ie/garda/en/contact-us/station-directory/mullingar.html,
Enniscorthy,24hr-Garda,,,52.500739,-6.570682,,(053) 9233534,,,,https://www.garda.ie/garda/en/contact-us/station-directory/enniscorthy.html,
Gorey,24hr-Garda,,,52.675046,-6.29727,,(053) 9421222,,,,https://www.garda.ie/garda/en/contact-us/station-directory/gorey.html,
New Ross,24hr-Garda,,,52.387564,-6.9508,,(051) 426030,,,,https://www.garda.ie/garda/en/contact-us/station-directory/new-ross.html,
Wexford,24hr-Garda,,,52.335547,-6.461997,,(053) 9165200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/wexford.html,
Arklow,24hr-Garda,,,52.796281,-6.154628,,(0402) 32304,,,,https://www.garda.ie/garda/en/contact-us/station-directory/arklow.html,
Baltinglass,24hr-Garda,,,52.938986,-6.709772,,(059) 6482610,,,,https://www.garda.ie/garda/en/contact-us/station-directory/baltinglass.html,
Bray,24hr-Garda,,,53.198679,-6.100595,,(01) 6665300,,,,https://www.garda.ie/garda/en/contact-us/station-directory/bray.html,
Greystones,24hr-Garda,,,53.147964,-6.063164,,(01) 6665800,,,,https://www.garda.ie/garda/en/contact-us/station-directory/greystones.html,
Wicklow,24hr-Garda,,,52.981435,-6.042638,,(0404) 60140,,,,https://www.garda.ie/garda/en/contact-us/station-directory/wicklow.html,
Carlow County Council,coco,,County Buildings Athy Road Carlow.,52.84334947,-6.930269792,,0599170300,,,,https://www.carlow.ie/,
Tullow Civic Offices,coco,,"Civic Offices Link Road, Tullow.",52.84334947,-6.9302698,,0599172415,,,,https://www.carlow.ie/,
Muinebheag Area Office,coco,,"McGrath Hall Station Road, Muinebheag",52.84334947,-6.9302699,,0599136296,,,,https://www.carlow.ie/,
Cavan County Council,coco,,Second Floor Johnston Centre Farnham Street Cavan H12 C9K1,53.99340371,-7.362202177,info@cavancoco.ie,049-4378300,,,,https://www.cavancoco.ie/your-council/customer-care/contact-us/,
Clare County Council,coco,,New Rd Lifford Ennis Co. Clare V95 DXP2,52.86779875,-8.976517544,customerservices@clarecoco.ie,0656821616,,,,https://www.clarecoco.ie/your-council/contact-the-council/default.html,
Cork County Council,coco,,County Hall Carrigrohane Rd Cork,51.92589431,-8.512757503,,0214276891,,,,https://www.corkcoco.ie/en/cork-county-council-contact-details,
Donegal County Council,coco,,St Orans Rd Ardaravan Buncrana Co. Donegal,55.16719875,-7.457168731,,0749153900,,,,https://www.donegalcoco.ie/services/contactus/,
Dun Laoghaire / Rathdown,coco,,2 Marine Rd Dunleary Dublin A96 K6C9,53.29446109,-6.134334348,info@dlrcoco.ie,012054700,,,,https://www.dlrcoco.ie/contact-us,
Fingal County Council,coco,,Grove Rd Blanchardstown Dublin 15,53.39553426,-6.392819348,,(01) 890 5000,,,,https://www.fingal.ie/contact-us,
Galway County Council,coco,,Áras an Chontae Prospect Hill Galway H91 H6KX,53.27662547,-9.048728647,customerservices@galwaycoco.ie,(0)91 509000,,,,http://www.galway.ie/en/contactus/,
Kerry County Council,coco,,Kerry County Council County Buildings Rathass Tralee Co. Kerry V92 H7VT,52.26628546,-9.678999603,,066 7183500,,,,https://www.kerrycoco.ie/contact-us/,
Kildare County Council,coco,,Devoy Park Naas Co. Kildare W91 X77F,53.21464964,-6.671698561,,045980200,,,,http://kildarecountycouncil.ie/,
Kilkenny County Council,coco,,Council Hall John Street Kilkenny,52.65293161,-7.248072678,,056 779 4000,,,,https://www.kilkennycoco.ie/eng/contact_us/,
Laois County Council,coco,,JFL Ave. Portlaoise Co Laois R32 EHP9,53.0320146,-7.301102232,,(057) 86 64000,,,,https://laois.ie/contact-us/,
Leitrim County Council,coco,,Aras an Chontae St George's Terrace Townparks Carrick-On-Shannon Co. Leitrim,53.9479357,-8.098554655,customerservices@leitrimcoco.ie,071 9620005,,,,http://www.leitrimcoco.ie/eng/contact_us/contact_us/,
Limerick City and County Council,coco,,City Hall Merchants Quay Englishtown Limerick V94 EH90,52.66615426,-8.624877058,,061556000,,,,https://www.limerick.ie/council/how-can-we-help/contact-us,
Limerick City and County Council,coco,,Limerick City and County Council Dooradoyle Road Dooradoyle Limerick V94 WV78,52.63907467,-8.64555819,,+353 61 556000,,,,https://www.limerick.ie/council/how-can-we-help/contact-us,
Longford County Council,coco,,Longford County Council Great Water Street Longford N39 NH56,53.73009647,-7.799412803,,0433343300,,,,https://www.longfordcoco.ie/your-council/contact-us/,
Louth County Council,coco,,Millennium Centre Dundalk Louth A91 KFW6,54.00371667,-6.386381403,,,,,,https://www.louthcoco.ie/en/contact/louth-county-council/,
Mayo County Council,coco,,The Mall Castlebar Co. Mayo F23 WF90,53.85407495,-9.299448148,,0949064000,,,,https://www.mayo.ie/contact,
Meath County Council,coco,,Buvinda House Dublin Road Navan Co. Meath C15 Y291,53.64742406,-6.668346441,,0469097000,,,,https://www.meath.ie/council/contact-customer-service,
Monaghan County Council,coco,,Monaghan County Council County Offices The Glen Monaghan H18 YT50,54.24271044,-6.971517207,,00353 47 30500,,,,https://monaghan.ie/contact/,
Offaly County Council,coco,,Áras an Chontae Charleville Rd Spollanstown Tullamore Co. Offaly R35 F893,53.28478842,-7.502209362,,0579346800,,,,https://www.offaly.ie/engaging-with-architecture-programmes/,
Roscommon County Council,coco,,County Hall Ardnanagh Roscommon F42 VR98,53.63087674,-8.194515679,,0906637100,,,,http://www.roscommoncoco.ie/en/,
Sligo County Council,coco,,County Hall Riverside Sligo F91 Y763,54.27120483,-8.462911326,,0719111111,,,,https://www.sligococo.ie/ContactUs/,
South Dublin County Council,coco,,County Hall Belgard Square North Tallaght Co. Dublin,53.28947532,-6.372718236,,014149000,,,,https://www.sdcc.ie/en/services/our-council/about-us/customer-care/,
Tipperary county council,coco,,Tipperary County Council North Tipperary Civic Offices Limerick Rd Nenagh North Nenagh Co. Tipperary,52.86305451,-8.210692436,,0818065000,,,,https://www.tipperarycoco.ie/,
Waterford City & County Council,coco,,The Mall Waterford,52.26800756,-7.106338048,,0818 10 20 20,,,,https://www.waterfordcouncil.ie/departments/corporate/customer-care.htm,
